reviewId,content,score
a30f25a1-25a9-43c4-83d2-14094c6664e7,😁 বাজে এবং ফাল্তু এপস্,1
4c5b7db4-2fbd-4129-acda-ef1f2d029299,আমার ফেসবুক সবাই ডাউনলোড করবেন,1
d9ee7f9f-059e-485f-be21-8299f1433c47,good,4
d1a07f8c-4622-4493-9a4b-f5d29fac33fd,fb is the best,5
6ccc3e38-8a12-422d-b2a4-8d2f0e1758cf,nice 👌👌,5
49add983-cf4b-445c-bea1-1384e2f4474f,vry nice,5
2cde8ee8-f398-41ae-8664-3ace30c1aac2,tf porn ads,1
1570c151-c109-455d-9f83-918f430ad5cb,good,5
41a82418-32ed-4372-a454-1d473ba3b3a3,good,5
8dff4026-6f19-44ab-9721-96e65d38dfb4,nice,5
49124042-bb5e-4a09-ab3f-eaa5884e7aa4,নাইচ,5
b78d04c6-b4f9-4099-b238-beb6d1fc2f91,nice,5
a1a7c946-ef23-4782-a4a2-607f096390a5,To many ads when watching reels,1
1e697c9c-f0c8-496d-8bfb-42aafca1b5e4,good,5
457edb2a-4360-46f2-9f7f-c2d40860348c,very nice,5
e12d26fc-90a0-4fbf-b36e-a04545b661e1,fantastic,5
cdaac8cf-bc8a-472f-8b8c-a814d2f384b0,I don't want Facebook Premium 🫢,5
feb60d6c-1e41-4807-aace-397da3ebacb0,nice,5
4ece7ea2-a31e-4239-846d-869c9eebeced,"Ứng dụng tệ hại. Lag, hao pin, theo dõi người dùng. Đừng cài.",1
0d7dd595-1d7d-41d3-9339-a504fb7f05a5,they report my account even though I did nothing wrong,1
da256dae-ea3e-479a-a98d-fe52e1bdccee,Very good,5
a8680975-db09-4345-a5d6-4627a31f1142,Nice face book,5
318ccb4d-399a-45bb-a278-a6faae8516ee,Best way to keep in touch with those you love! 😀 ❤️,5
28da5a65-e912-483f-ad89-6680f9403b65,The Best Sight ever!!!!!,5
376c91cc-a28b-4d15-aab2-7fbd959e2fdd,"My llove, Flash I remember this picture and show! Lots of fun!",5
d1b6d479-376f-4186-a728-dc787f85e9da,excellent,3
cb6bb134-242e-495b-b47b-ddc700a46272,kam nhi kar raha hai,5
76c09ee9-f4e5-43aa-bd7a-b1f4f55cadf8,Facebook is nice and easy to use,5
8ccce197-a500-4220-854a-1f81587d3eb9,amazing 😍,5
489b84b2-187b-48ca-84d3-6db2000400b1,when ever i touch full screen button on reel it's half shown and half 2nd video shown kindly fix it,1
dab2459a-cc44-4598-b5c4-2d01e88038ad,thank you,5
e248bbed-cf0b-4663-afba-6f1350c400dd,Awesome,5
6941a01c-a19f-4298-8fca-7c06e0c58a3b,good,5
ee06a11e-5d4c-4ad7-a601-24e14adaa9fb,Socially the best.. and I'm more awkward than the rest!! LoL 😆 🤣 love it..,5
eac74163-5ff4-4bff-9754-44a97874d02e,good,5
52b8df3f-3381-4134-b2a8-a7b528b34aaf,suspend my account without reason,1
6418cb6c-df65-4a7d-b936-ca54f66e9697,facebook is good 👍,5
28c7fbf2-0645-4e59-885b-f0ca3a316417,bekar,1
fc215af7-7dcf-4add-ac01-e85f2f5c745b,best app hai,5
44cd28ed-3e2d-4354-b48e-d5d712b7aa46,I like most of the things on here.,5
c95d9685-76d8-4c77-869f-0a43e9584408,tremendous app,5
dd9e0ab7-23bf-4c56-82d9-cbd58a04a930,i like the way it works but why does it keeping me suspended in this app i didn't even do something wrong when i opend ny account it says error and its been 2 days since the error happend and when i tried again it says your account has been suspended for 180 days. but i didnt do anything its a good platform but its keeping me suspended.,1
93a74884-c684-43d2-8fe4-1fb878ceddc8,very good,5
c6700f75-450f-4ec5-82f4-f4d3b79a6c4e,it's good,5
30ce40ed-f010-41c5-9638-68b9758b9ecf,super cute,5
39187eb7-cd6a-4656-a742-59cc3387ee7a,बहुत अच्छे विचार काश हर इंसान ऐसे विचार अपनाएं।,5
6ebfb2f7-9795-46fa-a66c-fd06acff9d73,it won't work for me unless I have wifi but other than that its very nice,3
5e570b10-e87d-41f4-909f-83ac81071813,okie,5
b3d9d135-03d8-4b6e-81a4-d7a64b309c0b,nice,5
9ed6cbc1-5666-4e54-8e47-162296799dd0,super,4
63931bb8-f5fe-4369-9b44-be0003b826bd,super app,5
0e4a1a3d-1e12-47ae-8136-b2ea3da0c3ac,ok,5
1fab48df-b10c-4645-af1d-cf5bdb826635,best app,5
15f1c844-5cd5-4212-8654-8f11f458afdf,muy 👍 👍 👍,5
e793f7eb-1a08-43bb-9261-c49f6c2c43a7,more interest,5
21fed417-7e7e-4e5a-a5b7-16b83e04a11b,"Too much bug, can't login, idk maybe the problem is my phone or this apps",1
5fdf8949-f965-4481-b4c9-9379ddfc5101,Okay,5
281d09a1-76dc-4f2f-8120-c41947360c14,nice,5
0b9aa8a1-0714-4801-bfda-73412be29ee7,think Facebook could quit telling half a story in your video s,5
d090c44e-e033-4ece-acd9-26e2643da4b1,ai trash I can't quit,1
241a8a3d-25b8-4b8c-97a5-4f04bd77799b,Facebook API is such an absolute disaster 🤮🤮,1
fd6d1de6-fdae-4efb-ad2f-da79ac637e6c,The app is hacked,1
702a0fee-6855-489e-a078-c1d381ec16f4,di ako mka log in ng facebook ko,5
55e8fc52-f062-4e55-9e26-c98a46449f18,😘,5
ff6d17b6-e256-4974-9083-d01a32e4ad44,Great and nice to communicate with people,5
f42d8136-96f4-4e02-8a98-1a94b7d39b55,good,5
e9589f83-dabc-40c4-8cc4-dba991cab04d,okay,5
6a6762c9-0dae-4e48-bc1a-7dd4cc3cee9c,অসাধারণ,5
c316e7de-576e-4a7d-a611-bd4eeeee0606,I can't I've returned to this app one last time but I almost commit suicide because I got harassed by a user who went to my profile and made fun of my looks and how I dress FACEBOOK doesn't have a privacy option to completely hide your profile and because of this I almost ended my life.,1
9b84bf8b-29e2-47d9-860d-930fb4923bb4,Cool,5
9da25fc6-c5a7-4439-9d0b-0e4bf2707a2f,nice,5
d5affbff-e176-4329-a9eb-8df597a28cbf,"my account has been suspended, I didn't do anything against the community standards but it disabled my account WHAT HAPPEN META!!!!",1
b20b56d0-21a8-4a0e-9640-eec1365cb2e4,God and nice recommend myself,5
6e62336a-fd4c-462d-86c6-907a771991c0,ok,5
db2edec7-1c10-4705-ad5e-9482c964a948,awesome!,5
74c3ac8e-4327-4626-a0ae-d6c3bf64a931,good app,5
ac1cc553-9d5b-4f82-8cc1-3d748cc8001a,excellence,5
a504bb81-bca5-4015-b3e3-84d1c99f0fe2,good app,5
e84f35e1-ce5f-45a4-ad6d-95f6560f6ab5,can't unpin reels section from the top. they're force feeding you brainrot. who even came up with this negative iq decision?,1
e1245e67-ad41-4f37-9ff6-3b77b01bd1c2,good experience,4
28db588d-86f9-48f9-83b3-2d263ff52bb8,nice,5
a29ca6e2-7580-4492-a503-bcd0fec5127e,good,5
70ae2baa-47e5-4e7f-b837-a13ee30e51b6,"META will be doing great stuff for very long time ,everyone has FB, everything about it is great, dont know how they do some of the things they do,it ain't my business anyway ,all good,💯♥️",5
3e7586af-30d0-40a7-9072-c25bde091f42,"Facebook is just a terrible app. The person who created it lives in the past. Sometimes it lags - when I open it, messages don't load, some buttons don't respond at all. To send a message, I have to switch to facebook Messenger – it's total trash. You'll never catch up to Telegram in convenience, or even Instagram",1
a35da9ae-83ca-4ac9-8e3b-8d2bded21cd6,Please fix the bug issue.,3
9a1121f4-522a-42cc-91f7-a283775893cf,awesome 😎,5
835f54ba-7698-49cc-b784-d608c837b9d1,worst meta now suspend account problem its very wrong my girlfriend going it your mistake,1
77a70e63-9e00-49cf-bec4-ff4f6da27632,"app freezes or crashes after being on it for 2-3 minutes. closing and restarting app doesnt help. restarting my phone doesnt help, uninstall ing and reinstalling doesnt help. clearing the cache doesnt help. switching on or off Wi-Fi doesnt help. I've had this app for 2 weeks and been able to use it for maybe 20 minutes total. a multi-billion dollar company and cant evem debugg your app. wish I could give a lower rating than 1 star. if anyone sees this who has any tips let me know",1
0a0eb61d-4636-4871-906d-1c89fdd6f6c9,nice,5
55545c3b-1f24-40b4-8d4c-07c5213d5595,good app 👌 👍,4
e47b8343-80f2-4a77-8216-e8979c291bb0,fab thanks,5
16ff32b4-4ac9-443e-89c7-b65115f194a6,Facebook is a cesspool,1
7b159bdf-9096-4b39-b959-98e99da7d1eb,niceeeeeeeeeeeeee,5
d7605453-6b5b-47aa-a03b-e4df9f571e5a,👍,4
734412ee-c07b-4717-93bb-ef94a1fe278a,thanks big big Fb,5
3fd01ab4-062c-444a-ae8a-34593065841a,it's glitching the menu keeps opening it and I'm not even touching the screen,3
aa6a702a-123a-426c-b644-a13634c4797b,That's wonderful indeed .,5
3ebfc104-0ae9-47dc-8c12-6c26d98e3aae,good,5
5a5acbe4-9801-4b3a-8b79-a9b594cd0077,mantap,5
abb5be86-adb9-4dad-9ddb-5f65901e13d4,good,5
29df1d86-e298-4523-915f-465577891414,👍,5
245ef2be-015d-4b15-b5e1-f8c1b87144e0,"​THE ARCHITECTURE IS STANDING. THE 7026 LEGACY IS ONLINE FOREVER. ⚔️👑 ​The Universe D.U.N.L.A.P. has officially unified the family roots with high-tech precision. Today’s double premiere of the Tooniverse Sitcom and the Rapaholics AI Game is documenting Black History in real-time. ​Join Black King, Zoe, Pops, and Ruby Stone Lady in the arena. Hit the 0.07s perfect timing window to claim your Gold Mic rank. No regular energy—just Sovereign Flow. ​LIKE. SHARE. COMMENT. The Empire runs to 7026. 💰",5
80a45b6b-d711-4a7c-a48a-6e8a70817649,good,2
914c60b9-b4fe-45b0-8a53-a4f9d78060c8,❤️,5
17583b33-492e-486c-a1f1-8f3cbcf1a010,wonderful,5
1603f5a1-0f39-44ba-a934-ec039c33e0fc,so good 😊,5
789b988c-2938-40e3-87c8-b83981ba081e,the best 👌,5
93a5d5cd-cf0f-4046-bf8d-8d409d9a6f89,all our account was suspended and disable .. even made a new account but still suspended.. we didn't know what happened. please Facebook team help us recover our accounts,1
8651851e-92f9-4473-8d5c-6bf5dfbc3ed3,I really enjoy spending time here.,5
7dcb7efb-5e09-4aa4-92aa-8a4b9092dd81,love the free slots,5
47fdb936-2159-4ecf-a166-0faefcdf712a,I wish for Meta apps to have UI optimization for android tablet,5
48d8c82f-edfa-45a6-890a-203ee567bc79,Nice,3
391f895b-f59f-4214-8cad-5d44fee98fc2,good,5
6af2fe34-7e19-429f-a4d5-a71f07585170,"Alhamdulillah, you had a wonderful Raya family gathering.",2
ad6666c7-cd63-4c01-ad32-fdfc6b8aafa7,excellent 👍,5
f9a414ff-7fbd-475f-94ef-2022f838ed67,thank you,5
bb8f5cfe-8cd3-442b-bb73-c4695dbc39c5,not very good so far,5
d653f871-9955-44f2-ab00-05009b004898,very very interesting pardes video,5
43f6f2ae-96b0-4f35-afc1-d26d91d5f631,".,it's okie..",3
a349b8ca-2906-4e90-be3b-5173cdd0eb2e,I really love this app,5
a29df117-7a14-4e1e-acde-ed5547efa0ea,good,5
ef624bbb-81db-40c4-8dbd-8af086fee916,nice,5
3630cf5b-81df-4bd0-8736-022a8b9a6f37,"Facebook Marketplace has become an important platform for buying and selling, but the issue of accounts being banned or suspended without clear reasons is a serious concern for users. Many sellers rely on Marketplace as a source of income, yet accounts are often restricted or disabled without warning. In most cases, users receive a generic message stating they violated “commerce policies” or “community standards,” but no specific explanation is provided. This lack of clarity leaves",1
bdf2d505-e116-4005-b95a-2b4c067c6e47,love it,5
c8a1ff77-5487-40c4-af46-4273c9e8b3bb,it's exceptional it just needs a few more awesome meta features😌,5
801e805f-f63a-41de-be4c-411e6e277897,disable accounts for no reason,1
f75da9d4-1a10-487e-934a-76314ca2c6d8,Masha Allah,5
1b4b4ced-8843-4aaa-a56e-b3ec2312ae86,"only problem is, it drains the battery",5
e55cf239-6acd-4d2e-8828-5462a392ef96,Great Experience 😃 catching up with kinfolks 🙌🏽🫶🏽👌🏽,5
77d8ac4a-745b-403f-a201-a1c7aed9c5aa,thank you 🙏,5
75061211-bd43-4cb5-870a-31ffa35a55ec,thank you all friendsss,5
70caa0c0-f3a4-4dc4-b275-f5b961edee17,nice apps,5
26ba289b-49ad-4374-99b2-63eda03ca8d4,sooooooooo intilegent,5
6ba0edb7-7155-41ce-b6fb-5d8c9661e903,very good quality,5
68a83e1c-96ab-43b7-9e0b-03c5e45d0cd0,All true of course,5
c00b67c9-636a-4681-b44e-0d77df83232f,good,4
7e8ebabe-bcd1-41ba-aafe-91e4948d1670,it help me get to see nackin giris,5
3f2c850f-e310-4526-9413-2b7f22a36dec,very good app,5
3f34e55c-e749-4f30-aadf-0f29022aeeb8,"cannot log on, telling me I have the wrong password,telling me to sign in with a code but then I am told that I will not be able to continue because all my info is not recognized.",1
a14799e4-9567-42a6-ac33-3a8d9cb4b815,"3/4 of your feed are ads, or suggested pages/posts, its getting old. Also with this new update when I go to search, im met with more for you pages... like F off",1
b08daa29-abc7-4397-aa2d-952c8f3968c0,way too many ads and pop up random pages that dont even relate to me.,2
780e08d4-60da-4223-84ef-fc7698ba95d9,It's hard to access apps,3
8b45e6f9-797e-4708-928b-deec08e87550,"সময় নস্ট, মেধা নষ্টের চাবিকাঠি।",1
d430603f-1f54-43bd-ab0f-af9df3d7d146,simple,4
de26ed39-b001-4574-8241-81cf2e69fa7c,that app is good,4
2a445be5-da1d-491f-91d4-c95d772529f6,"stupid! never works the way it should. specially when it comes to the way the kids messenger app works! trying to add a friend for my daughter and I keep getting a message to update my Facebook app on my screen. okay no problem I'll just update my app, oh wait!!! there is no damn update to be had. this is just the tip of the iceberg.",1
72864cb5-54c0-47ef-8d13-bf837b6a1d5d,good,5
0f15f0c5-c6b7-4c34-ab10-38fde7d90a12,thanks so much,5
057386e4-6670-4e4d-9e8c-1b55d2d3c817,5★,5
b0036d5a-66a5-4e8a-9283-43df81c33ef5,like mother and daughter ❤️ bahle single nje ngonina👌🎊,5
ecdd74dc-5a51-4b14-91b0-1d1d78eff641,I love ❤️ it,1
be77e08f-05cc-4853-8663-f354ad0c4e66,magda siya😊,5
07bb3222-ec5c-4937-9a06-23d4b6637f05,Bah too much banal tripe and click bait.,3
5da92c6b-4d62-4b6e-a918-122eedde576a,Atmospheric moody greatness. Real stuff.,5
c68d5999-a150-4599-945a-b89d48845659,"Que bonito. Como tu, precious. Besos Teo",5
26874af3-12c6-4e31-80a0-1f615645e707,good,5
93446501-8d68-4e40-b7fc-d135c89a2156,"FB is lacking completive edge. Compared to ex-social media (aka Twitter), Twitter is starting to become more organized with its feed, long-form posts, connected posts, and plenty of cooler things. Facebook is just very stale. They need to update the feed to do more. Please. keeps deleting my group post for zero reason.... trying to make my first post but it's setting up my accounts to delete the post ...",1
ae6bc50f-d76f-44c2-83e9-653ec1ca9133,Good,5
5730bada-174a-4e1d-86bf-248098821738,use able to find my friends family and stalk someone lol😆,5
ea173c2b-bb32-4b30-b4cc-6555eba7623e,i think the facebook is the best,5
3502ac8a-8340-44a7-94b6-c16ec5c59a5d,good 👍💯,5
978bba36-2f76-4182-92ec-898da8aef28e,Facebook ko kholo Facebook Jo account khojo Facebook Facebook khoj wale,1
4e7da69a-536c-4cf9-a4ae-489e751de96f,I love it,5
ac062586-d145-4938-a60d-9fe412345a71,Nice place to interact with family and friends and also do business as well,5
031682a3-ecab-41a7-8c39-60a81f2665d6,this app is fantastic it is just perfect for me!!,5
16507962-318b-4742-9df0-6632e8493dc1,worst app ever to happen to mankind,1
e8fe1271-2ad5-4faa-9f0a-f66072a85b95,"my account got disabled for no absolute reason. Facebook, please fix this.",1
9696be0b-38b0-4462-a7a6-bfd344ef6361,v good,5
607c7c99-8776-4016-925b-b2b607a00dc8,I am unable to access settings or the menu. The 3 line thing on the top left is dead and won't show me the menu. I need help and this is the only way I could ask for it,1
54b120ee-8681-4481-b21a-3aa56fd7f1dd,Facebook is great 👍,5
f0e549b2-0ab0-45d5-a8ac-7ad18f6ade23,"telemetry,insane how much everyone is paying to have there data taken , sold and used. literally pay your carrier (who owns your 1k+$ phone. then have 0 control over all the tracking and telemrty or even the device. then the brand of the device is pulling data. plus all the bloatware. im sorry you should have some control over your life ,your data, and control over the device you pay for but. in all reality your just a tenant renting a device. paying to be tracked exploited, 2026new law0freedom",1
6e02246f-ef66-43f8-8935-cdbe8f4a93c6,nice app,5
00ec6c49-09b3-4c81-a5d0-f402e21e021f,i really like it,5
b8f478ba-baaf-4ba5-8675-48e439f289f1,unlock moony,5
af28da0c-0512-4b4a-81c7-f126f8bdb6bd,Great,1
348aef68-40a7-4bf0-8323-715e01844d08,Extremely Satisfied,5
bea0ea6b-e1c8-41fc-9cba-d65206071f13,Allhamdulilah All is well 🙏🏻 ☺️,5
7ef6b9f5-3c50-4120-8545-5f27c898041a,"The REELS tab has been CONSTANTLY showing up, going AGAINST my settings. It even OVERRIDES settings. For example, having Friends, Feeds, and Groups set to pin will have the left-most tab overwritten as Reels. You CANNOT HIDE it.",1
2a08b957-0c59-4141-98eb-c8bfd6d8b633,I'm completely stuck and very frustrated because my other account has been suspended. My main account has been under review for days (almost gonna be a week now) Could you please let me know when I can expect a response? I have already SUBMITTED an appeal and completed the ID verification via the selfie video. I would really appreciate your help. THANKS,1
222823e5-b7cc-44b3-9f2f-4ce58dadf9e7,good condition 👏 👌 👍,5
d5fb454b-2e52-4a9d-a772-69a654b96572,Facebook dating is not working for me,5
c47ae1c3-fb70-41f8-b04c-b6875a73e721,superb,5
89312850-e0a8-4971-8cc2-dfacbe3b3d2e,nice,4
64adcf09-a4d1-4503-b784-cb3c3da742de,good,5
b605229e-4380-4fb8-b63d-b4257a07ee98,awesome,5
ae3d6087-4849-4732-a07f-d5894ca36b74,Is the best platform in all social media,5
92be073f-f67b-48ea-8fb2-3c6238d228f0,It's a wonderful app 👍👍,3
757488df-cdc6-45ab-8894-4201c1763fd7,Awesome,5
02597c9e-3300-462d-aa50-bf04c4d87124,❤️,5
35517c4a-8248-42b7-b83c-490e1115c073,i have no problem with Facebook it's works perfectly,5
ef1b660f-e5ac-4651-8595-11d1093b828b,not good enough for music,1
3f048e20-2e18-473c-888c-990db43774d1,can not remember face bookliite code.Set auto installation on this phone. l can't install the new because I can't request for new code.,5
ddc7f0ed-aa73-4e0f-b5e4-aab12849f8c2,facing problem in logout,4
2cbcfa74-56be-4e1d-b2ce-2ec286d04018,good,1
fb8bdf2f-027a-472b-b68e-359f3b1b5f22,good,5
5ac58966-c7a6-47f5-a90c-7309744ecb42,best application so ever,5
e9f988ef-46e8-46fd-97c2-89e045738e1a,Facebook would not allow me to Log in with my birth name LOVELY DOWNS???????,1
a462a7a8-6027-468e-bda2-27cf9a993e02,thiz app was helpful anything I love it 🥰😘✨️,5
47599349-1694-40b4-a0eb-6abb47315168,good app Facebook ❤️❤️❤️,1
e2f0c1b7-4052-437c-99da-114b1bbad2e2,Nice 👍🙂,5
fc927931-ebc8-40a8-a989-10847bd9a613,fantastic,4
cfde73bc-59f2-4b8a-91d2-f15b4fb89b7e,good,5
9caea4dd-3364-4fd4-8ebc-edb5c629dea4,nice,5
25f21845-e90e-410b-8e9a-b373f07ab098,no pay no win!,1
ab2cc3f1-4265-437e-b9ea-ddc7886ec270,What's with the ads that pop up while we're watching videos though???,3
44332627-fb95-40e7-a82b-9e7af1154ab6,"I don't understand how the for-you/suggestion page is always so unrelated to what I usually watch or want to focus on. You also barely get recommended posts from your friends and groups unless you specifically check them out in different pages, or change the preferences in settings. It feels like it beats the whole point of ""connecting"" you with your closed ones, which has been Facebook's motto for a long time now.",2
0b2894c6-9ec2-4f14-9ea5-0e20377c3d1b,all we see is adverts adverts adverts....facebook is dead,1
1159c812-2b12-4f94-a920-44c87f623c69,Facebook sucks why does everything have to be deleted 1 by 1 cant mark Zuckerberg create a selecte all option to delete everything all at once its annoying deleting what you dont want anymore on your profile,2
d8ef9ea8-9496-4cea-8cfd-315775beb9fb,nice app osm,5
e29c1cd1-a46e-4dc8-ad19-c7deef43c4f6,Facebook Assalamu Alaikum,5
f6046624-86ec-4828-9e82-76ad76f21169,"good! but l hope they will add ""pin highlight"" on facebook not just in posts but in stories too.",2
87cf88fa-d7dd-4cf0-88f2-e5e4b0cc2219,good,5
49caeea6-33d6-46b5-8941-e5160a1322a7,it used to be a superb way to keep in touch with friends and family now it is so full of ads you can't even hardly see anything your friends and family share,2
9501d489-172f-4188-b8fd-c236bc66536d,good,1
2d86798e-8f2a-48ae-ac62-42208c75b929,like,5
d88a6a0d-725b-476b-9a78-1868f6b2cccc,"nearly all monetized with adverts, AI, fake people, fake posts, fake everything. Trust no-one unless you know them personally or they are in you area. On marketplace, cash in hand or confirmed direct bank transfers & don't forget to ask for ID and a receipt",2
4fa34f3a-15ae-41f7-9264-33527b3cb0ef,ok,3
aa144c95-0c2f-4bff-946a-c1bb6c85515b,not good,3
8773d93c-4bad-4b00-b249-3d4a293ceea5,good to use,5
9b6a2dbe-5b25-4742-853b-f28004fdaf18,The worst Facebook app to have ever used.,1
98ac95c3-d1f6-46ef-b94f-a86d38b7b470,best of facebook ❤️‍🔥,5
b999ff3f-d38c-420f-bac9-7cc684b125b2,Love it 😍,5
204f9376-2a64-4327-9582-03c6dbe2f959,too much ad,1
0e672e37-651f-4fd6-85db-63ab0336ee02,very good,5
98e717b8-b90e-4dc8-888a-b727122677d8,it's been better,3
f7380649-b883-4720-9a63-648cce7bc343,very Good App,5
f474768b-717e-459c-8e0a-14fcee1c66eb,good jop,5
70ff6162-648c-4251-9285-2b6d41256c24,ভিডিও মিউজিক চলতে থাকে।কই দিয়া চলে খুজেও পাওয়া যায় না।,1
37d33bc4-0b8a-41f8-931d-67b445865d5d,The best social media app for connecting with family and friends,5
f6cf1b71-83a4-45e3-a2c7-7837bd01f126,Excellent,5
c6401a82-9d7d-4725-8cb9-aa52d1956e03,best app ever to be designed!!!!!10/10❤️❤️❤️,5
26656651-4938-4f4e-bd18-c4e197e14378,it's not working and it will not let me log into my original account so I have to go with the old account so I'm not happy about that. can you guys help me?,2
1e932eec-c00f-4144-a9b4-cfc733e2d153,Why doesn't the Facebook offer content monetization setup to new creators? Please extend this opportunity to small and emerging creators so that they gain the encouragement and chance to make something of themselves. Thank you.,2
fa71ec43-8cfa-49d7-bade-fb32029f135f,good,5
f36451b4-39f4-4980-a3f4-f078190a9b3c,awesome place to keep track of friends!,5
da94b64b-1e66-4e26-b876-c6a143523ec7,killing of accounts is too much 😔,3
0a13c2b6-da80-481a-9c46-45213d2f5103,Ok,5
365be852-aad3-4745-960e-170a783daec5,Nice super,5
810638ee-292b-47c3-9e5f-12a20f22e936,plz secure my Facebook accounts,5
0e322d03-79ce-4a0b-aaa8-9da511e98eac,more progress,5
e3b1e8d5-3655-4806-b433-e9f99819b4ba,good,5
410b390a-1aa5-4a07-bb27-040b0418d642,good,5
31b84435-6af6-4c3a-ba83-01990fb7ad6c,ok,5
d5659834-1084-48ab-832a-09f6a73894f3,Fantastic opportunity for accepting the season,5
352ae9d5-d22a-447a-bda2-d02cca45187a,excellent,5
9d155618-dc72-47fa-a8cb-45fb35e0c728,nice,5
78192fe9-c8a4-4c47-a8d6-e66d0052a273,FACEBOOK ROCKS!! 🔥⭐️⭐️⭐️⭐️⭐️🔥,5
d387ec54-1ea1-455a-af76-47bf1a4ccb6b,"My Facebook account has just  been suspended for no reason, using this account to create comedy content I'm active on this account and don't want to loose my followers, I would need you to unsuspend my account Because it already on professional mode please Check it and get back to me as soon as possible.I'll complete the 5 star whenever you Answer my review.",2
f0709e98-fcce-47eb-ae9e-3da46c0c96f0,best app,5
0f263dc7-2dde-44f7-8dfb-6d288a426199,good,5
1d63921c-b73d-4d60-b373-28d5404f7e5a,fantastic 😍,5
bc6c71fd-2a61-4cb4-ad13-3aa6b2929057,thank you,5
f58e9568-8f6d-49ac-936b-b4667c49b1ef,App won’t work on my iPhone or install,1
902383fd-6ef6-4ef3-9b75-781f862748d3,I really enjoyed using this app keep up the good work,5
64d6251e-704b-48cc-94a3-b4645d4ca43e,بہت ہی اچھا اقدام ھے,1
7ba396ad-28e1-468a-8a67-f21dd04b036e,i love this App alot🥰,5
f32a645e-36fb-4b92-89a2-33c9e8eb5411,good,5
8b54d3f5-ef7e-443e-9b15-4932a7afadaf,"""Hi Facebook I lost my main account that I used for 13 years. I followed all the Community Standards, but I don't know why it was disabled. There are many important things connected to that account, including games like CODM and ML. I've done everything I can, but still no reply. I hope you can help me recover my account. Thank you 😊"" This is my name on Facebook that is permanently disabled and I hope it can be retrieved Renerio B. Lobo jr",1
37e1753e-b569-45db-85f2-3af6f5a65273,very good,5
18b9fa66-e8d4-4fac-8f5a-bad4ed4018fd,always the best,5
030f3a7b-0b39-4d7e-baaf-684e4fa738ff,good 👍,5
bd765d40-c9cd-49be-845a-3fcab570a1de,excellent,4
13e2230b-da9c-4dd9-b016-970c164c40f9,"Hey! Stop stealing my data, weirdos. I don't even have Facebook installed.",1
4648860e-b727-4056-90cb-20ca453a9978,nice,5
3e3c0f11-3bc9-40e4-abe6-49bd40de04aa,Bad,1
d832a2e2-f764-491d-bc83-bb2fb6326fed,খুব সুন্দর,5
f6901f0f-6be5-45dc-a12b-0a7fad198d45,nice 👍,5
cbaf9265-ea9c-4d82-9ed2-7eea8600ea47,Good luck to the store,5
93c6795f-5072-41bd-a783-f7d9d43c4d67,he's one of my idol in social media...,5
0c7ca148-80e0-4560-aab8-53c96cd4ece5,good,4
b4249633-cb5d-48d7-8f7a-c890e699ec48,outstanding app for me🥰,5
06128051-ad95-4540-9864-bda6ce1a53cc,❤️❤️❤️❤️❤️❤️,5
61d8e63b-dcd6-4165-8120-5f9b52c33c47,nice,1
096e4f3b-33b9-412e-b183-72f3660e077c,good,5
454f769d-d8ef-4b7e-8b8a-7b7d9e29b453,nice Ang fun ❤,5
7ab1cf41-29a4-42b9-8b42-c1a3f160f888,"The app can be supported by any phone ,it is good na don't be affected by ads good app supported",5
677bbea5-f522-4991-aecb-a925927632ef,Think you Boss,5
f4ca6a99-a6de-45a5-b3fe-83d00edd485f,luv!,5
3e74d8b4-b586-4dfb-ab7a-7d85b137d7f6,love it,5
8bd7f2be-18e6-4f76-a975-4560900ab499,super app,5
9bf1cf6a-3bb1-4be6-b316-758111f21313,content monetization tools Facebook 🙏,5
a9896db8-e9cf-4ad4-8d8a-4d64b1df68aa,"Meta is absolutely garbage and needs to stop pushing so much AI content and actually start working on a algorithm that shows you content from your friends and people you follow, if I wanted to see all the junk people post I'd have followed them News feed is full of everything you Don't wanna see and has nothing you actually want to see, groups are a complete mess the whole operation of the application has been destroyed with constantly ""introducing new features"" no one asked for",1
1ee1fa38-82bc-4d42-a90f-41b964a74e95,amazing,5
41e0e96e-67f0-4705-b6f5-17360f1fd770,nice,4
e1b9c6c0-57e1-4ba0-9a02-aafefbb81c4c,"Facebook is nice, what you look for is what gets recommended for you, their algorithm is good and doesn't mix up things.",5
6bedef63-3d3a-4902-ba84-fbc80d1f42c7,nice,5
4fda08a5-7d70-45e3-9169-e708396c6a42,good,5
d26cc50c-aaf5-463b-a37d-89ed5661e4d7,👍,5
6202c8cc-d27c-4098-8d39-0728041aa75e,Best performance,5
19f0e2eb-de73-4c3b-9700-fa5cf33db64c,10 year,1
9c77b4d9-279a-467f-acf3-963e655091c8,good,3
a80353ab-b1d9-4725-b72e-fe60bd1b255e,😊,5
d2a6c0be-ff20-48f1-8700-b84694982307,"reels post date issue, while watching reels the date should be mentioned to avoid confusion of getting videos information..",3
9e1398f1-74da-41da-a580-934a1a5a7560,im love n it,5
6ca7189f-4c44-425c-912a-968591e5a104,Real estate Trusted,5
5c75c973-a93a-4d52-a83b-08ace6152361,awesome.,5
cbf956cd-124a-4e03-a70e-ee7b78583b73,"the app is pretty slow, uninteresting, and full of ads.",1
567498be-73da-446b-bec3-84850c02eb1a,nice apps,4
d4a13766-5b1a-490b-88c6-6ec3d7894948,good 👍,5
